Russia,1/9/2021,18182
Russia,1/10/2021,18182
Russia,1/11/2021,18182
Russia,1/12/2021,18182
Russia,1/13/2021,18182
Saudi Arabia,1/6/2021,14153
Saudi Arabia,1/7/2021,37862
Saudi Arabia,1/8/2021,23990
Saudi Arabia,1/9/2021,19366
Saudi Arabia,1/10/2021,17055
Saudi Arabia,1/11/2021,15667
Saudi Arabia,1/12/2021,16312
Saudi Arabia,1/13/2021,16772
Saudi Arabia,1/14/2021,14153
Saudi Arabia,1/15/2021,15498
Saudi Arabia,1/16/2021,16843
Saudi Arabia,1/17/2021,18187
Scotland,12/13/2020,3047
Scotland,12/14/2020,5821
Scotland,12/15/2020,5821
Scotland,12/16/2020,5821
Scotland,12/17/2020,5821
Scotland,12/18/2020,5821
Scotland,12/19/2020,5821
Scotland,12/20/2020,5821
Scotland,12/21/2020,5690
Scotland,12/22/2020,5558
Scotland,12/23/2020,5426
Scotland,12/24/2020,5295
Scotland,12/25/2020,5163
Scotland,12/26/2020,5031
Scotland,12/27/2020,4899
Scotland,12/28/2020,4635
Scotland,12/29/2020,4370
Scotland,12/30/2020,4105
Scotland,12/31/2020,3841
Scotland,1/1/2021,3576
Scotland,1/2/2021,3312
Scotland,1/3/2021,3047
Scotland,1/4/2021,3650
Scotland,1/5/2021,4254
Scotland,1/6/2021,4858
Scotland,1/7/2021,5461
Scotland,1/8/2021,6065
Scotland,1/9/2021,6668
Scotland,1/10/2021,7272
Scotland,1/11/2021,8042
Scotland,1/12/2021,9311
Scotland,1/13/2021,10621
Scotland,1/14/2021,11979
Scotland,1/15/2021,12869
Scotland,1/16/2021,13760
Scotland,1/17/2021,14651
Scotland,1/18/2021,15667
Scotland,1/19/2021,17018
Scotland,1/20/2021,18277
Scotland,1/21/2021,19282
Scotland,1/22/2021,20597
Scotland,1/23/2021,22034
Scotland,1/24/2021,21750
Serbia,1/8/2021,1150
Serbia,1/9/2021,1150
Serbia,1/10/2021,1150
Serbia,1/11/2021,1503
Serbia,1/12/2021,1680
Serbia,1/13/2021,1785
Serbia,1/14/2021,1856
Serbia,1/15/2021,2221
Serbia,1/16/2021,2687
Serbia,1/17/2021,3153
Serbia,1/18/2021,3468
Serbia,1/19/2021,3783
Serbia,1/20/2021,4098
Serbia,1/21/2021,9528
Serbia,1/22/2021,13880
Serbia,1/23/2021,19485
Serbia,1/24/2021,26632
Serbia,1/25/2021,31534
Seychelles,1/9/2021,500
Seychelles,1/10/2021,500
Seychelles,1/11/2021,500
Seychelles,1/12/2021,500
Seychelles,1/13/2021,500
Seychelles,1/14/2021,600
Seychelles,1/15/2021,667
Seychelles,1/16/2021,1000
Seychelles,1/17/2021,1118
Seychelles,1/18/2021,1236
Seychelles,1/19/2021,1354
Seychelles,1/20/2021,1595
Seychelles,1/21/2021,1718
Seychelles,1/22/2021,1841
Seychelles,1/23/2021,1622
Singapore,1/11/2021,2800
Singapore,1/12/2021,2800
Singapore,1/13/2021,4090
Singapore,1/14/2021,4520
Singapore,1/15/2021,4735
Singapore,1/16/2021,4864
Singapore,1/17/2021,4950
Singapore,1/18/2021,5011
Singapore,1/19/2021,5380
Singapore,1/20/2021,5380
Singapore,1/21/2021,5380
Singapore,1/22/2021,5380
Slovakia,1/4/2021,425
Slovakia,1/5/2021,425
Slovakia,1/6/2021,3309
Slovakia,1/7/2021,4544
Slovakia,1/8/2021,5137
Slovakia,1/9/2021,4456
Slovakia,1/10/2021,4221
Slovakia,1/11/2021,4174
Slovakia,1/12/2021,5616
Slovakia,1/13/2021,5661
Slovakia,1/14/2021,5685
Slovakia,1/15/2021,5744
Slovakia,1/16/2021,5669
Slovakia,1/17/2021,5241
Slovakia,1/18/2021,5968
Slovakia,1/19/2021,5473
Slovakia,1/20/2021,5585
Slovakia,1/21/2021,5535
Slovenia,1/3/2021,1270
Slovenia,1/4/2021,1270
Slovenia,1/5/2021,1484
Slovenia,1/6/2021,2110
Slovenia,1/7/2021,2601
Slovenia,1/8/2021,2718
Slovenia,1/9/2021,2333
Slovenia,1/10/2021,2087
Slovenia,1/11/2021,2183
Slovenia,1/12/2021,2223
Slovenia,1/13/2021,2471
Slovenia,1/14/2021,2689
Slovenia,1/15/2021,3036
Slovenia,1/16/2021,3073
Slovenia,1/17/2021,3070
Slovenia,1/18/2021,2942
Slovenia,1/19/2021,2772
Slovenia,1/20/2021,2415
Slovenia,1/21/2021,2420
Slovenia,1/22/2021,2009
Slovenia,1/23/2021,2034
Slovenia,1/24/2021,1992
Spain,1/4/2021,41496
Spain,1/5/2021,56505
Spain,1/6/2021,45248
Spain,1/7/2021,41496
Spain,1/8/2021,48786
Spain,1/9/2021,47569
Spain,1/10/2021,46759
Spain,1/11/2021,46180
Spain,1/12/2021,49826
Spain,1/13/2021,58330
Spain,1/14/2021,66980
Spain,1/15/2021,70139
Spain,1/16/2021,70181
Spain,1/17/2021,70223
Spain,1/18/2021,70264
Spain,1/19/2021,68282
Spain,1/20/2021,63471
Spain,1/21/2021,61016
Spain,1/22/2021,56696
Spain,1/23/2021,53971
Spain,1/24/2021,51247
Spain,1/25/2021,48522
Sweden,12/27/2020,3859
Sweden,12/28/2020,3859
Sweden,12/29/2020,3859
Sweden,12/30/2020,3859
Sweden,12/31/2020,3859
Sweden,1/1/2021,3859
Sweden,1/2/2021,3859
Sweden,1/3/2021,3859
Sweden,1/4/2021,4294
Sweden,1/5/2021,4729
Sweden,1/6/2021,5165
Sweden,1/7/2021,5600
Sweden,1/8/2021,6035
Sweden,1/9/2021,6470
Sweden,1/10/2021,6905
Sweden,1/11/2021,7292
Sweden,1/12/2021,7680
Sweden,1/13/2021,8067
Sweden,1/14/2021,8454
Sweden,1/15/2021,8841
Sweden,1/16/2021,9228
Sweden,1/17/2021,9616
Switzerland,12/23/2020,3000
Switzerland,12/24/2020,3000
Switzerland,12/25/2020,3000
Switzerland,12/26/2020,3000
Switzerland,12/27/2020,3000
Switzerland,12/28/2020,3000
Switzerland,12/29/2020,3000
Switzerland,12/30/2020,3000
Switzerland,12/31/2020,3000
Switzerland,1/1/2021,3000
Switzerland,1/2/2021,3000
Switzerland,1/3/2021,3000
Switzerland,1/4/2021,3000
Switzerland,1/5/2021,3000
Switzerland,1/6/2021,3000
Switzerland,1/7/2021,3000
Switzerland,1/8/2021,3000
Switzerland,1/9/2021,3000
Switzerland,1/10/2021,3000
Switzerland,1/11/2021,3000
Switzerland,1/12/2021,3000
Switzerland,1/13/2021,3000
Switzerland,1/14/2021,3000
Switzerland,1/15/2021,3829
Switzerland,1/16/2021,4657
Switzerland,1/17/2021,5486
Switzerland,1/18/2021,6314
Switzerland,1/19/2021,7143
Switzerland,1/20/2021,10984
Switzerland,1/21/2021,14826
Turkey,1/13/2021,67192
Turkey,1/14/2021,279452
Turkey,1/15/2021,308326
Turkey,1/16/2021,225634
Turkey,1/17/2021,176613
Turkey,1/18/2021,166482
Turkey,1/19/2021,158439
Turkey,1/20/2021,150356
Turkey,1/21/2021,120115
Turkey,1/22/2021,83651
Turkey,1/23/2021,78569
Turkey,1/24/2021,76886
Turkey,1/25/2021,67192
United Arab Emirates,1/5/2021,30698
United Arab Emirates,1/6/2021,30698
United Arab Emirates,1/7/2021,30698
United Arab Emirates,1/8/2021,38418
United Arab Emirates,1/9/2021,48512
United Arab Emirates,1/10/2021,52053
United Arab Emirates,1/11/2021,56825
United Arab Emirates,1/12/2021,64193
United Arab Emirates,1/13/2021,76797
United Arab Emirates,1/14/2021,91448
United Arab Emirates,1/15/2021,103490
United Arab Emirates,1/16/2021,111082
United Arab Emirates,1/17/2021,113744
United Arab Emirates,1/18/2021,114896
United Arab Emirates,1/19/2021,112816
United Arab Emirates,1/20/2021,109510
United Arab Emirates,1/21/2021,102605
United Arab Emirates,1/22/2021,96156
United Arab Emirates,1/23/2021,89839
United Arab Emirates,1/24/2021,86430
United Arab Emirates,1/25/2021,85653
United Kingdom,12/20/2020,46423
United Kingdom,12/21/2020,46423
United Kingdom,12/22/2020,46423
United Kingdom,12/23/2020,46423
United Kingdom,12/24/2020,46423
United Kingdom,12/25/2020,46423
United Kingdom,12/26/2020,46423
United Kingdom,12/27/2020,46423
United Kingdom,12/28/2020,47738
United Kingdom,12/29/2020,49053
United Kingdom,12/30/2020,50369
United Kingdom,12/31/2020,51684
United Kingdom,1/1/2021,52999
United Kingdom,1/2/2021,54315
United Kingdom,1/3/2021,55630
United Kingdom,1/4/2021,74138
United Kingdom,1/5/2021,92647
United Kingdom,1/6/2021,111155
United Kingdom,1/7/2021,129663
United Kingdom,1/8/2021,148171
United Kingdom,1/9/2021,166680
United Kingdom,1/10/2021,185188
United Kingdom,1/11/2021,182424
United Kingdom,1/12/2021,187930
United Kingdom,1/13/2021,202716
United Kingdom,1/14/2021,222253
United Kingdom,1/15/2021,242692
United Kingdom,1/16/2021,256292
United Kingdom,1/17/2021,262404
United Kingdom,1/18/2021,268518
United Kingdom,1/19/2021,286118
United Kingdom,1/20/2021,297294
United Kingdom,1/21/2021,310246
United Kingdom,1/22/2021,331933
United Kingdom,1/23/2021,362307
United Kingdom,1/24/2021,361321
United States,12/20/2020,57909
United States,12/21/2020,57909
United States,12/22/2020,127432
United States,12/23/2020,150606
United States,12/24/2020,191001
United States,12/25/2020,215238
United States,12/26/2020,231396
United States,12/27/2020,211379
United States,12/28/2020,216147
United States,12/29/2020,235685
United States,12/30/2020,255223
United States,12/31/2020,278776
United States,1/1/2021,302329
United States,1/2/2021,325882
United States,1/3/2021,336949
United States,1/4/2021,348017
United States,1/5/2021,339372
United States,1/6/2021,358887
United States,1/7/2021,378253
United States,1/8/2021,419933
United States,1/9/2021,461263
United States,1/10/2021,546636
United States,1/11/2021,632009
United States,1/12/2021,641524
United States,1/13/2021,710238
United States,1/14/2021,747082
United States,1/15/2021,798707
United States,1/16/2021,811670
United States,1/17/2021,824632
United States,1/18/2021,837595
United States,1/19/2021,911493
United States,1/20/2021,892403
United States,1/21/2021,913912
United States,1/22/2021,975540
United States,1/23/2021,1057387
United States,1/24/2021,1122182
United States,1/25/2021,1126251
Wales,12/13/2020,1763
Wales,12/14/2020,2198
Wales,12/15/2020,2198
Wales,12/16/2020,2198
Wales,12/17/2020,2198
Wales,12/18/2020,2198
Wales,12/19/2020,2198
Wales,12/20/2020,2198
Wales,12/21/2020,2136
Wales,12/22/2020,2074
Wales,12/23/2020,2012
Wales,12/24/2020,1950
Wales,12/25/2020,1887
Wales,12/26/2020,1825
Wales,12/27/2020,1763
Wales,12/28/2020,1796
Wales,12/29/2020,1830
Wales,12/30/2020,1863
Wales,12/31/2020,1896
Wales,1/1/2021,1929
Wales,1/2/2021,1962
Wales,1/3/2021,1995
Wales,1/4/2021,2450
Wales,1/5/2021,2904
Wales,1/6/2021,3359
Wales,1/7/2021,3814
Wales,1/8/2021,4268
Wales,1/9/2021,4723
Wales,1/10/2021,5177
Wales,1/11/2021,5183
Wales,1/12/2021,5893
Wales,1/13/2021,6812
Wales,1/14/2021,7988
Wales,1/15/2021,8460
Wales,1/16/2021,8931
Wales,1/17/2021,9403
Wales,1/18/2021,10123
Wales,1/19/2021,10672
Wales,1/20/2021,11105
Wales,1/21/2021,12318
Wales,1/22/2021,15148
Wales,1/23/2021,17371
Wales,1/24/2021,17063
